"","sigma","omega.1","omega.2","omega.3","rho","lp__","subjid"
"243",0.235231724700248,0.876755362156267,0.04290660903334,0.0803380288103931,0.321436479339977,-9392.89596482954,2077
"244",0.233637969904129,0.875946771685881,0.0470722182691445,0.076981010044974,0.302542937256714,-9391.84669033598,2077
"245",0.243233808251114,0.87588505496161,0.0449401393938536,0.0791748056445364,0.28877344527807,-9391.89976758636,2077
"246",0.245355196496889,0.878482682335306,0.0424424051779216,0.0790749124867728,0.298817400621547,-9393.21194255828,2077
"247",0.226014165386134,0.858518424395164,0.0491865370788274,0.0922950385260089,0.301533748154659,-9394.93944129317,2077
"248",0.236694132771085,0.870128467607282,0.0440962848123132,0.0857752475804051,0.287739863618483,-9392.60756475832,2077
"249",0.234419531666341,0.873047451151025,0.0461876007283235,0.0807649481206516,0.260838675729843,-9392.45038541579,2077
"250",0.229100739910997,0.86928094536091,0.048097316878913,0.0826217377601766,0.307366201109028,-9391.48789705588,2077
"251",0.232614958616995,0.872796302052135,0.0491289051181504,0.0780747928297144,0.291065575554639,-9392.24789232398,2077
"252",0.240658328666187,0.873011769056971,0.0449998341290519,0.0819883968139771,0.258626320160829,-9393.02602523672,2077
"253",0.234075419526519,0.869532670802846,0.0490764443378682,0.0813908848592859,0.298215070789616,-9391.40891053615,2077
"254",0.232500385681828,0.87240954159557,0.0455687273284018,0.0820217310760281,0.309267993701466,-9391.23727460488,2077
"255",0.231243340070305,0.874225929460029,0.0483492894981372,0.0774247810418336,0.289866566668282,-9392.52961872475,2077
"256",0.243095636309235,0.868870636184715,0.0478192553402443,0.0833101084750404,0.286942826038505,-9393.68425927622,2077
"257",0.23345673993481,0.874091525239345,0.0468749600070112,0.0790335147536438,0.299885112155016,-9391.15561566123,2077
"258",0.233810787154884,0.870900637268638,0.047888232746637,0.081211129984725,0.28109022016901,-9391.32160838402,2077
"259",0.238770979229512,0.875679737147002,0.0481780899006023,0.0761421729523962,0.327364913868416,-9393.714548231,2077
"260",0.235331345943502,0.876631161235547,0.0459105330448042,0.0774583057196493,0.265616335106354,-9392.53858910616,2077
"261",0.23293497202033,0.86543929443894,0.0519467881176311,0.0826139174434285,0.301670748013062,-9393.42201923927,2077
"262",0.235812369629007,0.87437280530622,0.0478320735539538,0.0777951211398263,0.312494897104017,-9391.81270943191,2077
"263",0.232276640713787,0.870528286004814,0.0443830796547288,0.0850886343404571,0.268407535390708,-9393.29381115545,2077
"264",0.234425837098619,0.869545792781349,0.0473607025044218,0.0830935047142287,0.291237532612057,-9391.01823591045,2077
"265",0.237626072926042,0.878877232265483,0.0462071359837968,0.0749156317507204,0.310279256120429,-9392.48417266483,2077
"266",0.239441979957576,0.874280475419912,0.0455283912330499,0.0801911333470379,0.280101548694012,-9391.30308606912,2077
"267",0.234328418560629,0.870317829742156,0.0430119675462978,0.0866702027115464,0.314816914002816,-9393.97215910408,2077
"268",0.232567882856463,0.868290187711717,0.0457394746181404,0.0859703376701429,0.285131811033701,-9392.0182518786,2077
"269",0.24248865745397,0.871280987714943,0.0438993632429105,0.0848196490421461,0.25122311424323,-9395.46116612397,2077
"270",0.245572955644421,0.878699070760797,0.0466292709513752,0.0746716582878281,0.309945865177757,-9394.19632844848,2077
"271",0.233166799511307,0.866549638250582,0.0505721029660368,0.0828782587833816,0.360441389020824,-9396.55325449159,2077
"272",0.232613958260028,0.864497351304805,0.0499803735085322,0.0855222751866624,0.280202762983432,-9392.69666095498,2077
"273",0.239777619707003,0.875597810716661,0.0446566058288764,0.0797455834544626,0.29725808995143,-9391.24195420207,2077
"274",0.235970839977957,0.874480563333354,0.0471083665425335,0.0784110701241127,0.310227853491176,-9391.37799411705,2077
"275",0.233601151318362,0.870335275174944,0.04572434578752,0.0839403790375358,0.325067457803495,-9392.02400894683,2077
"276",0.244929983571105,0.883525692481632,0.0394289305944796,0.0770453769238881,0.290810254264629,-9395.27496653198,2077
"277",0.235292312439519,0.871983088165583,0.0485748313551472,0.0794420804792693,0.300026842556397,-9391.43078035089,2077
"278",0.240602415220668,0.880664213358624,0.043565224239353,0.0757705624020227,0.231037443404177,-9396.80243172911,2077
"279",0.237701411360696,0.875041073233712,0.0473479939698301,0.0776109327964578,0.328853296176859,-9392.84794499351,2077
"280",0.23390081152802,0.871384549666396,0.0468680810918467,0.0817473692417576,0.296353098741747,-9390.81738515344,2077
"281",0.231814062579342,0.868886994633943,0.0455525868306722,0.0855604185353845,0.28058280492237,-9392.20096108209,2077
"282",0.235963423871237,0.872697077103494,0.045255449657821,0.0820474732386851,0.281456088236556,-9391.23851395638,2077
"283",0.243267241785899,0.882360135276085,0.0418702755179764,0.0757695892059382,0.298605300124695,-9393.13324188514,2077
"284",0.236650301155637,0.87625468951282,0.047823411661275,0.0759218988259049,0.282807090394,-9392.37875601188,2077
"285",0.241199889369729,0.869111086311511,0.0461806106189501,0.084708303069539,0.28143344742103,-9392.94707768731,2077
"286",0.241073267283011,0.872207698985489,0.0475088238118764,0.0802834772026344,0.345135835765054,-9395.40777250933,2077
"287",0.237690736088185,0.867173870931169,0.0463772972736449,0.0864488317951856,0.286422849867827,-9392.60499210081,2077
"288",0.241328430654435,0.875590894771874,0.0433085161522109,0.0811005890759151,0.298495941665924,-9392.11333806218,2077
"289",0.239405582665889,0.875133877538327,0.0440086407560352,0.0808574817056382,0.293395312450248,-9391.4346783909,2077
"290",0.23486669985886,0.8724041523585,0.045584475067633,0.0820113725738674,0.272440763978262,-9391.64042228492,2077
"291",0.24190598678025,0.880088598300024,0.0430149078160953,0.0768964938838809,0.311816838592684,-9392.67657712764,2077
"292",0.228867298977793,0.868676108792461,0.0462453351902797,0.0850785560172591,0.32228745054142,-9392.29878468083,2077
"293",0.245077639052523,0.875916162296584,0.045656272655824,0.0784275650475924,0.28679332009918,-9392.59659106404,2077
"294",0.22993419905931,0.873843573667302,0.0466098527371409,0.0795465735955573,0.278206107843159,-9392.4806839582,2077
"295",0.244030270391521,0.88320356537741,0.0437417835738399,0.0730546510487502,0.30824708100739,-9393.71270400287,2077
"296",0.232930544912415,0.87886611743949,0.0440990558984554,0.0770348266620543,0.295829879772603,-9392.65057183613,2077
"297",0.227570869039397,0.870583139517055,0.0465290803060802,0.0828877801768643,0.322600417488518,-9392.42874635273,2077
"298",0.234990312353384,0.879227154913619,0.0451293473032602,0.0756434977831208,0.265972384074349,-9393.44291881126,2077
"299",0.233244377304753,0.871891016288657,0.0455425576122514,0.0825664260990919,0.347225605990861,-9393.80438888131,2077
"300",0.23977090920263,0.880791335933295,0.0431858147029978,0.0760228493637077,0.312370304903176,-9392.66682246408,2077
"301",0.230389469249776,0.86327415820589,0.0478641236580914,0.0888617181360186,0.274663776827686,-9393.57531806412,2077
"302",0.236685574630683,0.87559557279175,0.04584454742551,0.0785598797827402,0.305739965230225,-9391.12645965364,2077
"303",0.232026789107133,0.872156771552242,0.046448733302453,0.0813944951453051,0.292793795348664,-9391.07879403922,2077
"304",0.237765949659822,0.875956713536665,0.043879174300256,0.0801641121630789,0.314984879012516,-9391.86091338146,2077
"305",0.235222736902849,0.872952628529264,0.0448569141268745,0.0821904573438614,0.292184719041933,-9391.14367683656,2077
"306",0.232073141787391,0.871066185512973,0.0484192231690245,0.0805145913180022,0.275400226755472,-9392.00090506639,2077
"307",0.232429518684657,0.874186497024601,0.0456741159342561,0.080139387041143,0.30001440151205,-9391.23912175108,2077
"308",0.235938222704856,0.877945418032447,0.0436042604251785,0.0784503215423742,0.309027696748546,-9391.96971137772,2077
"309",0.242350681073818,0.873447800090612,0.0450669245222258,0.0814852753871627,0.295422313400947,-9392.0327754888,2077
"310",0.233655359377991,0.871933263556741,0.0450226324274437,0.083044104015815,0.280794550115552,-9391.61551043323,2077
"311",0.23512227722462,0.877743069321,0.0449187232552255,0.0773382074237743,0.299517930104746,-9391.62042233348,2077
"312",0.240288969228778,0.873646494266042,0.0448904315119051,0.0814630742220534,0.267084621823327,-9392.24084749612,2077
"313",0.238935162396045,0.865123798772153,0.0494049416935025,0.0854712595343442,0.28053281663329,-9393.82100610996,2077
"314",0.240403081891611,0.880239387468,0.0431837860675289,0.0765768264644709,0.28137755154477,-9392.15979718067,2077
"315",0.239962530330832,0.871711567057226,0.0455085226646993,0.0827799102780747,0.290405439622234,-9391.65238466043,2077
"316",0.230131778418919,0.872526632701338,0.0485063916798132,0.0789669756188487,0.28634995296467,-9392.34241013852,2077
"317",0.235483226493728,0.868396854404494,0.0506193854395955,0.0809837601559106,0.260841845880009,-9394.19706871653,2077
"318",0.229536592800659,0.868632397053058,0.0447054451642025,0.0866621577827391,0.288603601007575,-9393.10702305298,2077
"319",0.234805144080668,0.874837735181389,0.047228225486589,0.0779340393320218,0.297651540653483,-9391.34770168263,2077
"320",0.238040596464348,0.880983808920652,0.0461139208241981,0.07290227025515,0.277353700507037,-9393.66230316823,2077
"321",0.240953768528798,0.880520677080745,0.0424366916552424,0.0770426312640125,0.312229409849823,-9392.89082243863,2077
"322",0.23874506467795,0.87274478175988,0.0424911032842714,0.0847641149558485,0.300895253506322,-9393.42144044682,2077
"323",0.235938057983517,0.88170029095644,0.0445703059423762,0.0737294031011836,0.315496637506135,-9393.74202105026,2077
"324",0.23601976058288,0.871586586525219,0.0458460732447461,0.0825673402300348,0.250065065437475,-9393.53902644404,2077
"325",0.238720957772857,0.867937476034392,0.0450773045954087,0.0869852193701989,0.282952671203931,-9393.36669646734,2077
"326",0.231338800170988,0.87491701211524,0.0461584167672104,0.0789245711175495,0.318517061956971,-9392.05550439791,2077
"327",0.235101766662897,0.873008460833914,0.0483769405217463,0.0786145986443396,0.271391657068444,-9392.29995472429,2077
"328",0.2310853264352,0.881849982244721,0.043131761022738,0.0750182567325409,0.270893136303768,-9396.25712548888,2077
"329",0.238388036379676,0.880390762715313,0.0444294224181708,0.0751798148665163,0.284198735808112,-9392.22854082931,2077
"330",0.236306907846649,0.869012383371002,0.0459846564815515,0.0850029601474466,0.283257283982674,-9391.79815285783,2077
"331",0.238141071639274,0.875953553347092,0.0465014202168387,0.0775450264360689,0.290634742400069,-9391.28899315274,2077
"332",0.24090479323557,0.872741546737507,0.0463704809766539,0.0808879722858386,0.270274543904306,-9392.15243206645,2077
"333",0.23836091846837,0.881864420081107,0.0420149813703682,0.0761205985485248,0.295870874827097,-9393.06178961027,2077
"334",0.23247117439894,0.874776030216695,0.0441247302876551,0.0810992394956501,0.318509885235549,-9392.257469697,2077
"335",0.236506416159309,0.866907668602666,0.0469061373681247,0.0861861940292095,0.292774955813252,-9392.14492996608,2077
"336",0.233480424407599,0.872324131163357,0.0449962438070474,0.0826796250295951,0.281155299405589,-9391.58922870483,2077
"337",0.232886352553883,0.874547121205085,0.0470382296786597,0.0784146491162548,0.274692014100355,-9392.1320028798,2077
"338",0.231599471078116,0.868240430644595,0.0485531649555177,0.0832064043998872,0.296944115202954,-9391.2380268279,2077
"339",0.234483628007267,0.868862640128198,0.0482073630426793,0.0829299968291222,0.301825195122468,-9391.16722431101,2077
"340",0.230713688448106,0.866920894692113,0.0472697417345309,0.0858093635733562,0.286396349074533,-9391.80934656577,2077
"341",0.240755551881173,0.876505233511616,0.0472589961360463,0.076235770352338,0.253942282557101,-9393.96831705774,2077
"342",0.232715749026313,0.867154115958785,0.0461845467798518,0.0866613372613631,0.273407319315194,-9392.71024286141,2077
"343",0.233831971278565,0.873135142237133,0.0455917968705533,0.0812730608923135,0.317161650958143,-9391.37710341559,2077
"344",0.225128828663901,0.865900430294821,0.0476972593437405,0.0864023103614382,0.319089238353203,-9392.93808257307,2077
"345",0.235216252661203,0.874321971644435,0.0462323977870083,0.0794456305685568,0.281933869379083,-9391.16734493424,2077
"346",0.229559480783525,0.861168702441311,0.0510998977946541,0.0877313997640345,0.267454688085278,-9394.76854051997,2077
"347",0.236244023245995,0.872046989292796,0.0445309483264875,0.0834220623807169,0.296234583469628,-9391.47098481291,2077
"348",0.23415218096596,0.88030075918462,0.0440306666794471,0.075668574135933,0.305121215084442,-9392.97259880436,2077
"349",0.23510163681037,0.875915570119124,0.0441958498151478,0.079888580065728,0.30604157817528,-9391.47827570717,2077
"350",0.22951485035521,0.867049079560024,0.0477709006779569,0.0851800197620192,0.331393668926218,-9392.47630355079,2077
"351",0.233522580918403,0.87011255263749,0.0458571346747655,0.0840303126877444,0.282560797065137,-9391.47736169164,2077
"352",0.239916063894076,0.872752126764074,0.0455083202685963,0.0817395529673296,0.34654381486567,-9394.90299605259,2077
"353",0.227844855349702,0.866620605132477,0.0475404698484307,0.0858389250190928,0.299506680050693,-9391.97026926865,2077
"354",0.242683877202808,0.884828800590957,0.0420444259074826,0.0731267735015599,0.292588795037101,-9393.76932951159,2077
"355",0.241583566361652,0.869967049915735,0.0470900699753681,0.0829428801088974,0.309998575475565,-9392.93475004971,2077
"356",0.242577345547636,0.877705106774606,0.0451482806391363,0.0771466125862575,0.2667853700355,-9392.47813421771,2077
"357",0.24388463218936,0.882373076417857,0.0427446957149412,0.0748822278672013,0.283264064132715,-9392.86974035435,2077
"358",0.245473626147302,0.877369619397928,0.0443483947985026,0.0782819858035696,0.302082963427649,-9392.83814095444,2077
"359",0.230400322211828,0.871144948221926,0.0453516143209109,0.0835034374571626,0.296723752445269,-9391.70048500091,2077
"360",0.240586597923891,0.883228736745398,0.0436262974879316,0.0731449657666704,0.295865110867282,-9393.16431106822,2077
"361",0.22595309657559,0.865627645442357,0.0494232368861913,0.0849491176714519,0.323189482966002,-9392.73138119889,2077
"362",0.23451581959827,0.870329805309778,0.0476813826911817,0.0819888119990403,0.306594213317188,-9391.0224806105,2077
"363",0.238759046479601,0.875002493788992,0.0459849023838601,0.0790126038271481,0.325884768373663,-9392.29762924238,2077
"364",0.242326345579793,0.874800599171336,0.0448630187823244,0.0803363820463399,0.321858212972618,-9392.99657038917,2077
"365",0.240699798215284,0.878549523253693,0.0410891146879979,0.0803613620583095,0.32193429716357,-9394.58190662998,2077
"366",0.231533962433001,0.868302454901439,0.0469858652444602,0.0847116798541011,0.25121592429171,-9394.11495984994,2077
"367",0.226810780366232,0.871098209912305,0.0508398785324605,0.0780619115552343,0.28308806545826,-9395.08902282159,2077
"368",0.231597579301481,0.869461102769718,0.0512723187379421,0.07926657849234,0.251537615422336,-9396.13385311566,2077
"369",0.236160113906866,0.878060166089962,0.0449626418293505,0.0769771920806875,0.28056322928539,-9391.84211190819,2077
"370",0.239198284958297,0.872095859484811,0.0458499158874623,0.0820542246277268,0.274658876801397,-9391.7164821681,2077
"371",0.23522266043261,0.874517609667772,0.0447984166702184,0.08068397366201,0.321975997571162,-9391.82766767289,2077
"372",0.244102290155182,0.87652619412825,0.0475485635998956,0.0759252422718541,0.257428048924595,-9394.55043099107,2077
"373",0.23565817158105,0.863562791912654,0.0499912352067191,0.0864459728806267,0.288624377665252,-9393.31296413861,2077
"374",0.24795104889009,0.881252171834543,0.0429560052165024,0.0757918229489548,0.286661207102768,-9393.59151611123,2077
"375",0.241202941332903,0.878733363614437,0.0419052567037631,0.0793613796818003,0.305539178730434,-9392.89240753954,2077
